timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1559634726820,128,Checkout_44 /ShopItV60/kindofpayment.asp,200,OK,Thread Group 1-3,text,true,,567,549,3,3,http://demo.borland.com/ShopItV60/kindofpayment.asp?choice=CreditCard&price=15.9&sid=750610664,127,0,0
1559634726815,144,Checkout_43 /ShopItV60/checkout.asp,200,OK,Thread Group 1-2,text,true,,2019,497,3,3,http://demo.borland.com/ShopItV60/checkout.asp,143,0,0
1559634726837,142,Checkout_43 /ShopItV60/checkout.asp,200,OK,Thread Group 1-1,text,true,,2017,498,3,3,http://demo.borland.com/ShopItV60/checkout.asp,142,0,0
1559634726948,137,Checkout_45 /ShopItV60/card.asp,200,OK,Thread Group 1-3,text,true,,2174,559,3,3,http://demo.borland.com/ShopItV60/card.asp?sid=750610664,136,0,0
1559634726962,138,Checkout_44 /ShopItV60/kindofpayment.asp,200,OK,Thread Group 1-2,text,true,,567,549,3,3,http://demo.borland.com/ShopItV60/kindofpayment.asp?choice=CreditCard&price=89.9&sid=750610666,137,0,0
1559634726983,138,Checkout_44 /ShopItV60/kindofpayment.asp,200,OK,Thread Group 1-1,text,true,,567,550,3,3,http://demo.borland.com/ShopItV60/kindofpayment.asp?choice=CreditCard&price=39.9&sid=750610667,138,0,0
1559634727086,270,Checkout_47 /ShopItV60/acknowledge.asp,200,OK,Thread Group 1-3,text,true,,1642,716,3,3,http://demo.borland.com/ShopItV60/acknowledge.asp,270,0,134
1559634727100,276,Checkout_45 /ShopItV60/card.asp,200,OK,Thread Group 1-2,text,true,,2174,559,3,3,http://demo.borland.com/ShopItV60/card.asp?sid=750610666,276,0,134
1559634727122,273,Checkout_45 /ShopItV60/card.asp,200,OK,Thread Group 1-1,text,true,,2174,560,3,3,http://demo.borland.com/ShopItV60/card.asp?sid=750610667,273,0,133
1559634727357,136,Checkout_48 /ShopItV60/thanks.asp,200,OK,Thread Group 1-3,text,true,,1268,502,3,3,http://demo.borland.com/ShopItV60/thanks.asp,136,0,0
1559634727377,136,Checkout_47 /ShopItV60/acknowledge.asp,200,OK,Thread Group 1-2,text,true,,1642,716,3,3,http://demo.borland.com/ShopItV60/acknowledge.asp,136,0,0
1559634727396,136,Checkout_47 /ShopItV60/acknowledge.asp,200,OK,Thread Group 1-1,text,true,,1642,717,3,3,http://demo.borland.com/ShopItV60/acknowledge.asp,136,0,0
1559634727494,136,Checkout_49 /ShopItV60/fin.asp,200,OK,Thread Group 1-3,text,true,,1320,412,3,3,http://demo.borland.com/ShopItV60/fin.asp,136,0,0
1559634727514,136,Checkout_48 /ShopItV60/thanks.asp,200,OK,Thread Group 1-2,text,true,,1268,502,3,3,http://demo.borland.com/ShopItV60/thanks.asp,136,0,0
1559634727536,135,Checkout_48 /ShopItV60/thanks.asp,200,OK,Thread Group 1-1,text,true,,1269,503,3,3,http://demo.borland.com/ShopItV60/thanks.asp,134,0,0
1559634727631,136,Checkout_50 /ShopItV60/default.asp,200,OK,Thread Group 1-3,text,true,,1833,468,3,3,http://demo.borland.com/ShopItV60/default.asp,136,0,0
1559634726539,1211,Checkout_42 /ShopItV60/main.asp,200,"Number of samples in transaction : 8, number of failing samples : 0",Thread Group 1-3,,true,,12432,4205,3,3,null,1208,17,134
1559634727651,135,Checkout_49 /ShopItV60/fin.asp,200,OK,Thread Group 1-2,text,true,,1320,412,3,3,http://demo.borland.com/ShopItV60/fin.asp,135,0,0
1559634727672,134,Checkout_49 /ShopItV60/fin.asp,200,OK,Thread Group 1-1,text,true,,1320,412,3,3,http://demo.borland.com/ShopItV60/fin.asp,134,0,0
1559634727786,136,Checkout_50 /ShopItV60/default.asp,200,OK,Thread Group 1-2,text,true,,1833,468,3,3,http://demo.borland.com/ShopItV60/default.asp,136,0,0
1559634726673,1241,Checkout_42 /ShopItV60/main.asp,200,"Number of samples in transaction : 8, number of failing samples : 0",Thread Group 1-2,,true,,12434,4205,3,3,null,1238,8,134
1559634727808,135,Checkout_50 /ShopItV60/default.asp,200,OK,Thread Group 1-1,text,true,,1833,468,3,3,http://demo.borland.com/ShopItV60/default.asp,134,0,0
1559634726696,1233,Checkout_42 /ShopItV60/main.asp,200,"Number of samples in transaction : 8, number of failing samples : 0",Thread Group 1-1,,true,,12433,4211,3,3,null,1230,14,133
1559634727769,280,Search_99 /,200,OK,Thread Group 1-3,text,true,,1463,326,3,3,http://demo.borland.com/,280,0,138
1559634728049,143,Search_105 /TestSite/Index.html,200,OK,Thread Group 1-3,text,true,,1726,380,3,3,http://demo.borland.com/TestSite/Index.html,142,0,0
1559634727926,268,Search_99 /,200,OK,Thread Group 1-2,text,true,,1463,326,3,3,http://demo.borland.com/,267,0,133
1559634727945,282,Search_99 /,200,OK,Thread Group 1-1,text,true,,1463,326,3,3,http://demo.borland.com/,281,0,140
1559634728194,136,Search_105 /TestSite/Index.html,200,OK,Thread Group 1-2,text,true,,1726,380,3,3,http://demo.borland.com/TestSite/Index.html,136,0,0
1559634728192,143,Search_111 /ShopItV60/default.asp,200,OK,Thread Group 1-3,text,true,,1900,401,3,3,http://demo.borland.com/ShopItV60/default.asp,142,0,0
1559634728227,143,Search_105 /TestSite/Index.html,200,OK,Thread Group 1-1,text,true,,1726,380,3,3,http://demo.borland.com/TestSite/Index.html,142,0,0
1559634728331,135,Search_111 /ShopItV60/default.asp,200,OK,Thread Group 1-2,text,true,,1900,401,3,3,http://demo.borland.com/ShopItV60/default.asp,135,0,0
1559634728335,142,Search_119 /ShopItV60/main.asp,200,OK,Thread Group 1-3,text,true,,1251,468,3,3,http://demo.borland.com/ShopItV60/main.asp?from=welcome,141,0,0
1559634728371,142,Search_111 /ShopItV60/default.asp,200,OK,Thread Group 1-1,text,true,,1900,401,3,3,http://demo.borland.com/ShopItV60/default.asp,142,0,0
1559634728467,135,Search_119 /ShopItV60/main.asp,200,OK,Thread Group 1-2,text,true,,1251,468,3,3,http://demo.borland.com/ShopItV60/main.asp?from=welcome,135,0,0
1559634728478,145,Search_121 /ShopItV60/main.asp,200,OK,Thread Group 1-3,text,true,,1693,566,3,3,http://demo.borland.com/ShopItV60/main.asp,145,0,0
1559634728513,142,Search_119 /ShopItV60/main.asp,200,OK,Thread Group 1-1,text,true,,1251,468,3,3,http://demo.borland.com/ShopItV60/main.asp?from=welcome,141,0,0
1559634728603,136,Search_121 /ShopItV60/main.asp,200,OK,Thread Group 1-2,text,true,,1693,566,3,3,http://demo.borland.com/ShopItV60/main.asp,136,0,0
1559634728624,142,Search_122 /ShopItV60/search.asp,200,OK,Thread Group 1-3,text,true,,1438,468,3,3,http://demo.borland.com/ShopItV60/search.asp,141,0,0
1559634728655,143,Search_121 /ShopItV60/main.asp,200,OK,Thread Group 1-1,text,true,,1693,566,3,3,http://demo.borland.com/ShopItV60/main.asp,143,0,0
1559634728740,136,Search_122 /ShopItV60/search.asp,200,OK,Thread Group 1-2,text,true,,1438,468,3,3,http://demo.borland.com/ShopItV60/search.asp,136,0,0
1559634728799,146,Search_122 /ShopItV60/search.asp,200,OK,Thread Group 1-1,text,true,,1438,468,3,3,http://demo.borland.com/ShopItV60/search.asp,144,0,0
1559634728766,316,Search_126 /ShopItV60/checkselection.asp,200,OK,Thread Group 1-3,text,true,,2241,1008,3,3,http://demo.borland.com/ShopItV60/product.asp?code=9,141,0,0
1559634728766,141,Search_126 /ShopItV60/checkselection.asp-0,302,Object moved,Thread Group 1-3,text,true,,428,515,3,3,http://demo.borland.com/ShopItV60/checkselection.asp?product=shirt&Button=Submit+with+GET,141,0,0
1559634728908,174,Search_126 /ShopItV60/checkselection.asp-1,200,OK,Thread Group 1-3,text,true,,1813,493,3,3,http://demo.borland.com/ShopItV60/product.asp?code=9,173,0,0
1559634728877,299,Search_126 /ShopItV60/checkselection.asp,200,OK,Thread Group 1-2,text,true,,2246,1009,3,3,http://demo.borland.com/ShopItV60/product.asp?code=10,135,0,0
1559634728877,135,Search_126 /ShopItV60/checkselection.asp-0,302,Object moved,Thread Group 1-2,text,true,,430,515,3,3,http://demo.borland.com/ShopItV60/checkselection.asp?product=pants&Button=Submit+with+GET,135,0,0
1559634729012,164,Search_126 /ShopItV60/checkselection.asp-1,200,OK,Thread Group 1-2,text,true,,1816,494,3,3,http://demo.borland.com/ShopItV60/product.asp?code=10,163,0,0
1559634729083,190,Search_127 /ShopItV60/product.asp,200,OK,Thread Group 1-3,text,true,,3266,493,3,3,http://demo.borland.com/ShopItV60/product.asp?code=9,188,0,0
1559634729273,0,Search_127 /ShopItV60/product.asp-0,200,OK,Thread Group 1-3,text,true,,1453,0,0,0,null,0,0,0
1559634727768,1501,Search_99 /,200,"Number of samples in transaction : 8, number of failing samples : 0",Thread Group 1-3,,true,,14978,4110,3,3,null,1320,4,138
1559634728950,328,Search_126 /ShopItV60/checkselection.asp,200,OK,Thread Group 1-1,text,true,,2241,1008,3,3,http://demo.borland.com/ShopItV60/product.asp?code=8,142,0,0
1559634728950,142,Search_126 /ShopItV60/checkselection.asp-0,302,Object moved,Thread Group 1-1,text,true,,428,515,3,3,http://demo.borland.com/ShopItV60/checkselection.asp?product=parka&Button=Submit+with+GET,142,0,0
1559634729093,185,Search_126 /ShopItV60/checkselection.asp-1,200,OK,Thread Group 1-1,text,true,,1813,493,3,3,http://demo.borland.com/ShopItV60/product.asp?code=8,185,0,0
1559634729177,163,Search_127 /ShopItV60/product.asp,200,OK,Thread Group 1-2,text,true,,3272,494,3,3,http://demo.borland.com/ShopItV60/product.asp?code=10,162,0,0
1559634729339,1,Search_127 /ShopItV60/product.asp-0,200,OK,Thread Group 1-2,text,true,,1456,0,0,0,null,0,0,0
1559634727924,1408,Search_99 /,200,"Number of samples in transaction : 8, number of failing samples : 0",Thread Group 1-2,,true,,14989,4112,3,3,null,1242,8,133
1559634729274,185,Buy_23 /ShopItV60/basket.asp,200,OK,Thread Group 1-3,text,true,,1652,500,3,3,http://demo.borland.com/ShopItV60/basket.asp?code=9,184,0,0
1559634729273,185,Buy_19 /ShopItV60/main.asp,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-3,,true,,1652,500,3,3,null,184,1,0
1559634729279,188,Search_127 /ShopItV60/product.asp,200,OK,Thread Group 1-1,text,true,,3266,493,3,3,http://demo.borland.com/ShopItV60/product.asp?code=8,186,0,0
1559634729466,1,Search_127 /ShopItV60/product.asp-0,200,OK,Thread Group 1-1,text,true,,1453,0,0,0,null,0,0,0
1559634727944,1514,Search_99 /,200,"Number of samples in transaction : 8, number of failing samples : 0",Thread Group 1-1,,true,,14978,4110,3,3,null,1321,9,140
1559634729341,161,Buy_23 /ShopItV60/basket.asp,200,OK,Thread Group 1-2,text,true,,1652,501,3,3,http://demo.borland.com/ShopItV60/basket.asp?code=10,161,0,0
1559634729340,161,Buy_19 /ShopItV60/main.asp,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-2,,true,,1652,501,3,3,null,161,2,0
1559634729460,141,Checkout_42 /ShopItV60/main.asp,200,OK,Thread Group 1-3,text,true,,1611,502,3,3,http://demo.borland.com/ShopItV60/main.asp,141,0,0
1559634729468,169,Buy_23 /ShopItV60/basket.asp,200,OK,Thread Group 1-1,text,true,,1653,500,3,3,http://demo.borland.com/ShopItV60/basket.asp?code=8,169,0,0
1559634729467,169,Buy_19 /ShopItV60/main.asp,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-1,,true,,1653,500,3,3,null,169,1,0
1559634729503,135,Checkout_42 /ShopItV60/main.asp,200,OK,Thread Group 1-2,text,true,,1611,503,3,3,http://demo.borland.com/ShopItV60/main.asp,135,0,0
1559634729602,144,Checkout_43 /ShopItV60/checkout.asp,200,OK,Thread Group 1-3,text,true,,2017,497,3,3,http://demo.borland.com/ShopItV60/checkout.asp,143,0,0
1559634729639,137,Checkout_43 /ShopItV60/checkout.asp,200,OK,Thread Group 1-2,text,true,,2016,498,3,3,http://demo.borland.com/ShopItV60/checkout.asp,137,0,0
1559634729638,141,Checkout_42 /ShopItV60/main.asp,200,OK,Thread Group 1-1,text,true,,1611,502,3,3,http://demo.borland.com/ShopItV60/main.asp,141,0,0
1559634729752,141,Checkout_44 /ShopItV60/kindofpayment.asp,200,OK,Thread Group 1-3,text,true,,567,549,3,3,http://demo.borland.com/ShopItV60/kindofpayment.asp?choice=CreditCard&price=15.9&sid=750610703,141,0,0
1559634729778,134,Checkout_44 /ShopItV60/kindofpayment.asp,200,OK,Thread Group 1-2,text,true,,566,550,3,3,http://demo.borland.com/ShopItV60/kindofpayment.asp?choice=CreditCard&price=39.9&sid=750610704,134,0,0
1559634729779,144,Checkout_43 /ShopItV60/checkout.asp,200,OK,Thread Group 1-1,text,true,,2018,497,3,3,http://demo.borland.com/ShopItV60/checkout.asp,143,0,0
1559634729913,143,Checkout_45 /ShopItV60/card.asp,200,OK,Thread Group 1-2,text,true,,2173,560,3,3,http://demo.borland.com/ShopItV60/card.asp?sid=750610704,143,0,0
1559634729926,140,Checkout_44 /ShopItV60/kindofpayment.asp,200,OK,Thread Group 1-1,text,true,,567,549,3,3,http://demo.borland.com/ShopItV60/kindofpayment.asp?choice=CreditCard&price=89.9&sid=750610706,140,0,0
1559634729894,262,Checkout_45 /ShopItV60/card.asp,200,OK,Thread Group 1-3,text,true,,2173,559,3,3,http://demo.borland.com/ShopItV60/card.asp?sid=750610703,262,0,127
1559634730157,129,Checkout_47 /ShopItV60/acknowledge.asp,200,OK,Thread Group 1-3,text,true,,1642,716,3,3,http://demo.borland.com/ShopItV60/acknowledge.asp,129,0,0
1559634730067,263,Checkout_45 /ShopItV60/card.asp,200,OK,Thread Group 1-1,text,true,,2173,559,3,3,http://demo.borland.com/ShopItV60/card.asp?sid=750610706,263,0,128
1559634730057,278,Checkout_47 /ShopItV60/acknowledge.asp,200,OK,Thread Group 1-2,text,true,,1642,717,3,3,http://demo.borland.com/ShopItV60/acknowledge.asp,278,0,138
1559634730287,128,Checkout_48 /ShopItV60/thanks.asp,200,OK,Thread Group 1-3,text,true,,1268,502,3,3,http://demo.borland.com/ShopItV60/thanks.asp,128,0,0
1559634730331,131,Checkout_47 /ShopItV60/acknowledge.asp,200,OK,Thread Group 1-1,text,true,,1642,716,3,3,http://demo.borland.com/ShopItV60/acknowledge.asp,131,0,0
1559634730336,139,Checkout_48 /ShopItV60/thanks.asp,200,OK,Thread Group 1-2,text,true,,1269,503,3,3,http://demo.borland.com/ShopItV60/thanks.asp,139,0,0
1559634730417,127,Checkout_49 /ShopItV60/fin.asp,200,OK,Thread Group 1-3,text,true,,1320,412,3,3,http://demo.borland.com/ShopItV60/fin.asp,127,0,0
1559634730462,132,Checkout_48 /ShopItV60/thanks.asp,200,OK,Thread Group 1-1,text,true,,1268,502,3,3,http://demo.borland.com/ShopItV60/thanks.asp,132,0,0
1559634730477,140,Checkout_49 /ShopItV60/fin.asp,200,OK,Thread Group 1-2,text,true,,1320,412,3,3,http://demo.borland.com/ShopItV60/fin.asp,140,0,0
1559634730545,129,Checkout_50 /ShopItV60/default.asp,200,OK,Thread Group 1-3,text,true,,1833,468,3,3,http://demo.borland.com/ShopItV60/default.asp,129,0,0
1559634729459,1201,Checkout_42 /ShopItV60/main.asp,200,"Number of samples in transaction : 8, number of failing samples : 0",Thread Group 1-3,,true,,12431,4205,3,3,null,1200,14,127
1559634730595,129,Checkout_49 /ShopItV60/fin.asp,200,OK,Thread Group 1-1,text,true,,1320,412,3,3,http://demo.borland.com/ShopItV60/fin.asp,129,0,0
1559634730618,140,Checkout_50 /ShopItV60/default.asp,200,OK,Thread Group 1-2,text,true,,1833,468,3,3,http://demo.borland.com/ShopItV60/default.asp,139,0,0
1559634729503,1246,Checkout_42 /ShopItV60/main.asp,200,"Number of samples in transaction : 8, number of failing samples : 0",Thread Group 1-2,,true,,12430,4211,3,3,null,1245,9,138
1559634730725,135,Checkout_50 /ShopItV60/default.asp,200,OK,Thread Group 1-1,text,true,,1833,468,3,3,http://demo.borland.com/ShopItV60/default.asp,135,0,0
1559634729637,1215,Checkout_42 /ShopItV60/main.asp,200,"Number of samples in transaction : 8, number of failing samples : 0",Thread Group 1-1,,true,,12432,4205,3,3,null,1214,9,128
1559634730677,268,Search_99 /,200,OK,Thread Group 1-3,text,true,,1463,326,3,3,http://demo.borland.com/,268,0,133
1559634730761,280,Search_99 /,200,OK,Thread Group 1-2,text,true,,1463,326,3,3,http://demo.borland.com/,280,0,139
1559634730946,136,Search_105 /TestSite/Index.html,200,OK,Thread Group 1-3,text,true,,1726,380,3,3,http://demo.borland.com/TestSite/Index.html,135,0,0
1559634730863,274,Search_99 /,200,OK,Thread Group 1-1,text,true,,1463,326,3,3,http://demo.borland.com/,274,0,136
1559634731041,142,Search_105 /TestSite/Index.html,200,OK,Thread Group 1-2,text,true,,1726,380,3,3,http://demo.borland.com/TestSite/Index.html,142,0,0
1559634731082,136,Search_111 /ShopItV60/default.asp,200,OK,Thread Group 1-3,text,true,,1900,401,3,3,http://demo.borland.com/ShopItV60/default.asp,136,0,0
1559634731137,139,Search_105 /TestSite/Index.html,200,OK,Thread Group 1-1,text,true,,1726,380,3,3,http://demo.borland.com/TestSite/Index.html,138,0,0
1559634731184,141,Search_111 /ShopItV60/default.asp,200,OK,Thread Group 1-2,text,true,,1900,401,3,3,http://demo.borland.com/ShopItV60/default.asp,140,0,0
1559634731219,135,Search_119 /ShopItV60/main.asp,200,OK,Thread Group 1-3,text,true,,1251,468,3,3,http://demo.borland.com/ShopItV60/main.asp?from=welcome,135,0,0
1559634731277,139,Search_111 /ShopItV60/default.asp,200,OK,Thread Group 1-1,text,true,,1900,401,3,3,http://demo.borland.com/ShopItV60/default.asp,138,0,0
1559634731326,141,Search_119 /ShopItV60/main.asp,200,OK,Thread Group 1-2,text,true,,1251,468,3,3,http://demo.borland.com/ShopItV60/main.asp?from=welcome,141,0,0
1559634731355,136,Search_121 /ShopItV60/main.asp,200,OK,Thread Group 1-3,text,true,,1693,566,3,3,http://demo.borland.com/ShopItV60/main.asp,136,0,0
1559634731416,139,Search_119 /ShopItV60/main.asp,200,OK,Thread Group 1-1,text,true,,1251,468,3,3,http://demo.borland.com/ShopItV60/main.asp?from=welcome,138,0,0
1559634731468,141,Search_121 /ShopItV60/main.asp,200,OK,Thread Group 1-2,text,true,,1693,566,3,3,http://demo.borland.com/ShopItV60/main.asp,141,0,0
1559634731492,135,Search_122 /ShopItV60/search.asp,200,OK,Thread Group 1-3,text,true,,1438,468,3,3,http://demo.borland.com/ShopItV60/search.asp,135,0,0
1559634731555,139,Search_121 /ShopItV60/main.asp,200,OK,Thread Group 1-1,text,true,,1693,566,3,3,http://demo.borland.com/ShopItV60/main.asp,139,0,0
1559634731610,141,Search_122 /ShopItV60/search.asp,200,OK,Thread Group 1-2,text,true,,1438,468,3,3,http://demo.borland.com/ShopItV60/search.asp,141,0,0
1559634731695,139,Search_122 /ShopItV60/search.asp,200,OK,Thread Group 1-1,text,true,,1438,468,3,3,http://demo.borland.com/ShopItV60/search.asp,139,0,0
1559634731628,298,Search_126 /ShopItV60/checkselection.asp,200,OK,Thread Group 1-3,text,true,,2241,1008,3,3,http://demo.borland.com/ShopItV60/product.asp?code=9,134,0,0
1559634731628,134,Search_126 /ShopItV60/checkselection.asp-0,302,Object moved,Thread Group 1-3,text,true,,428,515,3,3,http://demo.borland.com/ShopItV60/checkselection.asp?product=shirt&Button=Submit+with+GET,134,0,0
1559634731763,163,Search_126 /ShopItV60/checkselection.asp-1,200,OK,Thread Group 1-3,text,true,,1813,493,3,3,http://demo.borland.com/ShopItV60/product.asp?code=9,162,0,0
1559634731752,308,Search_126 /ShopItV60/checkselection.asp,200,OK,Thread Group 1-2,text,true,,2247,1009,3,3,http://demo.borland.com/ShopItV60/product.asp?code=10,139,0,0
1559634731752,139,Search_126 /ShopItV60/checkselection.asp-0,302,Object moved,Thread Group 1-2,text,true,,430,515,3,3,http://demo.borland.com/ShopItV60/checkselection.asp?product=pants&Button=Submit+with+GET,139,0,0
